"YY","GEAR_CODE","FLAG_CODE","FLEET_CODE","SP_CODE","SP_NAME","SP_MT"
2018,"S","TW",NA,"YFT","YELLOWFIN TUNA",29627
2018,"S","TW",NA,"MLS","STRIPED MARLIN",7
1994,"T","US","MP","YFT","YELLOWFIN TUNA",6
1994,"T","US","MP","SKJ","SKIPJACK TUNA",41
1999,"P","US","HW","SKJ","SKIPJACK TUNA",584
1999,"P","US","HW","YFT","YELLOWFIN TUNA",10
1986,"H","PH",NA,"BET","BIGEYE TUNA",204
1986,"H","PH",NA,"YFT","YELLOWFIN TUNA",6615
1986,"H","PH",NA,"SWO","SWORDFISH",116
1974,"G","JP",NA,"MLS","STRIPED MARLIN",3112
1974,"G","JP",NA,"SKJ","SKIPJACK TUNA",294
1974,"G","JP",NA,"ALB","ALBACORE",224
1974,"G","JP",NA,"SWO","SWORDFISH",1304
1974,"G","JP",NA,"YFT","YELLOWFIN TUNA",14
1974,"G","JP",NA,"BET","BIGEYE TUNA",32
1974,"G","JP",NA,"PBF","PACIFIC BLUEFIN TUNA",335
2002,"S","US",NA,"SKJ","SKIPJACK TUNA",88472
2002,"S","US",NA,"YFT","YELLOWFIN TUNA",27206
2002,"S","US",NA,"BET","BIGEYE TUNA",4936
2003,"L","WS",NA,"SKJ","SKIPJACK TUNA",288
2003,"L","WS",NA,"YFT","YELLOWFIN TUNA",293
2003,"L","WS",NA,"ALB","ALBACORE",2253
2003,"L","WS",NA,"SWO","SWORDFISH",12
2003,"L","WS",NA,"MLS","STRIPED MARLIN",24
2003,"L","WS",NA,"BET","BIGEYE TUNA",110
1959,"K","PH",NA,"YFT","YELLOWFIN TUNA",8082
1959,"K","PH",NA,"SKJ","SKIPJACK TUNA",2183
2001,"O","JP",NA,"PBF","PACIFIC BLUEFIN TUNA",2048
2001,"O","JP",NA,"MLS","STRIPED MARLIN",218
2001,"O","JP",NA,"ALB","ALBACORE",113
2001,"O","JP",NA,"BET","BIGEYE TUNA",26
2001,"O","JP",NA,"YFT","YELLOWFIN TUNA",277
2001,"O","JP",NA,"SWO","SWORDFISH",259
2001,"O","JP",NA,"SKJ","SKIPJACK TUNA",1074
2000,"L","US","HW","SKJ","SKIPJACK TUNA",93
2000,"L","US","HW","YFT","YELLOWFIN TUNA",1195
2000,"L","US","HW","SWO","SWORDFISH",4832
2000,"L","US","HW","ALB","ALBACORE",941
2000,"L","US","HW","MLS","STRIPED MARLIN",200
2000,"L","US","HW","BET","BIGEYE TUNA",2706
2005,"O","NU",NA,"YFT","YELLOWFIN TUNA",2
2001,"P","JP","CS","SKJ","SKIPJACK TUNA",7288
2001,"P","JP","CS","PBF","PACIFIC BLUEFIN TUNA",173
2001,"P","JP","CS","ALB","ALBACORE",65
2001,"P","JP","CS","YFT","YELLOWFIN TUNA",520
2001,"P","JP","CS","BET","BIGEYE TUNA",56
2008,"H","US","HW","SWO","SWORDFISH",6
2008,"H","US","HW","BET","BIGEYE TUNA",148
2008,"H","US","HW","YFT","YELLOWFIN TUNA",227
2008,"H","US","HW","SKJ","SKIPJACK TUNA",9
2008,"H","US","HW","ALB","ALBACORE",28
1991,"L","ID",NA,"YFT","YELLOWFIN TUNA",10653
1991,"L","ID",NA,"SWO","SWORDFISH",350
1991,"L","ID",NA,"BET","BIGEYE TUNA",2395
1991,"L","ID",NA,"MLS","STRIPED MARLIN",127
2010,"K","PH",NA,"BET","BIGEYE TUNA",1400
2010,"K","PH",NA,"YFT","YELLOWFIN TUNA",43400
2010,"K","PH",NA,"SKJ","SKIPJACK TUNA",25200
2018,"O","KI",NA,"SKJ","SKIPJACK TUNA",2190
2018,"O","KI",NA,"YFT","YELLOWFIN TUNA",2169
2021,"S","PH","PH","BET","BIGEYE TUNA",1135
2021,"S","PH","PH","SKJ","SKIPJACK TUNA",50987
2021,"S","PH","PH","YFT","YELLOWFIN TUNA",24302
2020,"L","NZ",NA,"PBF","PACIFIC BLUEFIN TUNA",46
2020,"L","NZ",NA,"SWO","SWORDFISH",219
2020,"L","NZ",NA,"SKJ","SKIPJACK TUNA",1
2020,"L","NZ",NA,"BSH","BLUE SHARK",107
2020,"L","NZ",NA,"BET","BIGEYE TUNA",67
2020,"L","NZ",NA,"MAK","MAKO SHARKS",27
2020,"L","NZ",NA,"ALB","ALBACORE",202
2020,"L","NZ",NA,"THR","THRESHER SHARKS NEI",7
2020,"L","NZ",NA,"MLS","STRIPED MARLIN",8
2020,"L","NZ",NA,"YFT","YELLOWFIN TUNA",10
2016,"G","VN",NA,"YFT","YELLOWFIN TUNA",771
2016,"G","VN",NA,"MLS","STRIPED MARLIN",257
2016,"G","VN",NA,"SKJ","SKIPJACK TUNA",44997
2016,"G","VN",NA,"SWO","SWORDFISH",2994
2016,"G","VN",NA,"BET","BIGEYE TUNA",1671
2017,"T","NZ",NA,"SKJ","SKIPJACK TUNA",3
2017,"T","NZ",NA,"YFT","YELLOWFIN TUNA",2
2017,"T","NZ",NA,"ALB","ALBACORE",1953
2017,"T","NZ",NA,"MAK","MAKO SHARKS",1
1999,"L","WS",NA,"SKJ","SKIPJACK TUNA",799
1999,"L","WS",NA,"ALB","ALBACORE",4027
1999,"L","WS",NA,"YFT","YELLOWFIN TUNA",681
1999,"L","WS",NA,"MLS","STRIPED MARLIN",59
1999,"L","WS",NA,"SWO","SWORDFISH",124
1999,"L","WS",NA,"BET","BIGEYE TUNA",283
2018,"L","FJ",NA,"BET","BIGEYE TUNA",891
2018,"L","FJ",NA,"MLS","STRIPED MARLIN",32
2018,"L","FJ",NA,"ALB","ALBACORE",9624
2018,"L","FJ",NA,"MAK","MAKO SHARKS",19
2018,"L","FJ",NA,"BSH","BLUE SHARK",49
2018,"L","FJ",NA,"YFT","YELLOWFIN TUNA",2738
2018,"L","FJ",NA,"SKJ","SKIPJACK TUNA",439
2018,"L","FJ",NA,"PBF","PACIFIC BLUEFIN TUNA",1
2018,"L","FJ",NA,"THR","THRESHER SHARKS NEI",0.68
2018,"L","FJ",NA,"SWO","SWORDFISH",105
1968,"S","JP","CS","SKJ","SKIPJACK TUNA",7447
1968,"S","JP","CS","BET","BIGEYE TUNA",183
1968,"S","JP","CS","YFT","YELLOWFIN TUNA",6888
1968,"S","JP","CS","ALB","ALBACORE",267
1988,"S","NZ",NA,"SKJ","SKIPJACK TUNA",3509
2021,"S","JP","CS","YFT","YELLOWFIN TUNA",702
2021,"S","JP","CS","SKJ","SKIPJACK TUNA",400
2009,"S","NZ",NA,"ALB","ALBACORE",1
2009,"S","NZ",NA,"SKJ","SKIPJACK TUNA",23867
2009,"S","NZ",NA,"YFT","YELLOWFIN TUNA",2932
2009,"S","NZ",NA,"BET","BIGEYE TUNA",1336
1951,"O","PH",NA,"SKJ","SKIPJACK TUNA",2927
1951,"O","PH",NA,"YFT","YELLOWFIN TUNA",2363
1982,"P","JP","CS","ALB","ALBACORE",696
1982,"P","JP","CS","BET","BIGEYE TUNA",109
1982,"P","JP","CS","SKJ","SKIPJACK TUNA",12841
1982,"P","JP","CS","PBF","PACIFIC BLUEFIN TUNA",266
1982,"P","JP","CS","YFT","YELLOWFIN TUNA",301
2008,"L","US","AS","MLS","STRIPED MARLIN",1
2008,"L","US","AS","BSH","BLUE SHARK",1
2008,"L","US","AS","YFT","YELLOWFIN TUNA",333
2008,"L","US","AS","PBF","PACIFIC BLUEFIN TUNA",1
2008,"L","US","AS","SKJ","SKIPJACK TUNA",165
2008,"L","US","AS","SWO","SWORDFISH",7
2008,"L","US","AS","ALB","ALBACORE",3550
2008,"L","US","AS","BET","BIGEYE TUNA",132
1975,"P","PW",NA,"SKJ","SKIPJACK TUNA",5971
1975,"P","PW",NA,"YFT","YELLOWFIN TUNA",298
2020,"L","SB",NA,"SWO","SWORDFISH",95
2020,"L","SB",NA,"THR","THRESHER SHARKS NEI",2
2020,"L","SB",NA,"BSH","BLUE SHARK",62
2020,"L","SB",NA,"SKJ","SKIPJACK TUNA",49
2020,"L","SB",NA,"ALB","ALBACORE",1728
2020,"L","SB",NA,"MLS","STRIPED MARLIN",46
2020,"L","SB",NA,"MAK","MAKO SHARKS",20
2020,"L","SB",NA,"BET","BIGEYE TUNA",623
2020,"L","SB",NA,"YFT","YELLOWFIN TUNA",2732
1992,"L","ID",NA,"YFT","YELLOWFIN TUNA",12248
1992,"L","ID",NA,"MLS","STRIPED MARLIN",140
1992,"L","ID",NA,"BET","BIGEYE TUNA",2753
1992,"L","ID",NA,"SWO","SWORDFISH",386
1981,"P","PG",NA,"YFT","YELLOWFIN TUNA",4205
1981,"P","PG",NA,"SKJ","SKIPJACK TUNA",27207
2019,"L","US","AS","ALB","ALBACORE",1062
2019,"L","US","AS","SKJ","SKIPJACK TUNA",97
2019,"L","US","AS","BET","BIGEYE TUNA",1545
2019,"L","US","AS","MLS","STRIPED MARLIN",64
2019,"L","US","AS","MAK","MAKO SHARKS",3
2019,"L","US","AS","THR","THRESHER SHARKS NEI",1
2019,"L","US","AS","YFT","YELLOWFIN TUNA",409
2019,"L","US","AS","SWO","SWORDFISH",48
2005,"L","NU",NA,"SKJ","SKIPJACK TUNA",4
2005,"L","NU",NA,"SWO","SWORDFISH",1
2005,"L","NU",NA,"BET","BIGEYE TUNA",10
2005,"L","NU",NA,"MLS","STRIPED MARLIN",3
2005,"L","NU",NA,"ALB","ALBACORE",55
2005,"L","NU",NA,"YFT","YELLOWFIN TUNA",34
1976,"O","ID",NA,"BET","BIGEYE TUNA",753
1976,"O","ID",NA,"YFT","YELLOWFIN TUNA",6777
1976,"O","ID",NA,"SKJ","SKIPJACK TUNA",25338
1994,"P","KI",NA,"BET","BIGEYE TUNA",4
1994,"P","KI",NA,"SKJ","SKIPJACK TUNA",121
1994,"P","KI",NA,"YFT","YELLOWFIN TUNA",71
2017,"T","US","MP","YFT","YELLOWFIN TUNA",8
2017,"T","US","MP","SKJ","SKIPJACK TUNA",107
1977,"L","JP","CS","BET","BIGEYE TUNA",2512
1977,"L","JP","CS","YFT","YELLOWFIN TUNA",7605
1977,"L","JP","CS","MLS","STRIPED MARLIN",256
1977,"L","JP","CS","SKJ","SKIPJACK TUNA",60
1977,"L","JP","CS","SWO","SWORDFISH",834
1977,"L","JP","CS","PBF","PACIFIC BLUEFIN TUNA",183
1977,"L","JP","CS","ALB","ALBACORE",4173
1985,"P","PW",NA,"SKJ","SKIPJACK TUNA",82
1985,"P","PW",NA,"YFT","YELLOWFIN TUNA",15
1998,"S","PG",NA,"SKJ","SKIPJACK TUNA",28246
1998,"S","PG",NA,"BET","BIGEYE TUNA",2722
1998,"S","PG",NA,"YFT","YELLOWFIN TUNA",19132
1973,"L","SB",NA,"ALB","ALBACORE",4
1973,"L","SB",NA,"BET","BIGEYE TUNA",16
1973,"L","SB",NA,"YFT","YELLOWFIN TUNA",91
2004,"G","VN",NA,"BET","BIGEYE TUNA",473
2004,"G","VN",NA,"YFT","YELLOWFIN TUNA",784
2004,"G","VN",NA,"SKJ","SKIPJACK TUNA",12263
2016,"S","TW",NA,"YFT","YELLOWFIN TUNA",45059
2016,"S","TW",NA,"SKJ","SKIPJACK TUNA",135074
2016,"S","TW",NA,"BET","BIGEYE TUNA",8255
2016,"S","TW",NA,"MLS","STRIPED MARLIN",1
1999,"P","AU",NA,"SKJ","SKIPJACK TUNA",219
2020,"T","NZ",NA,"ALB","ALBACORE",2825
2020,"T","NZ",NA,"YFT","YELLOWFIN TUNA",1
2020,"T","NZ",NA,"MAK","MAKO SHARKS",7
2020,"T","NZ",NA,"SKJ","SKIPJACK TUNA",6
1981,"P","KI",NA,"SKJ","SKIPJACK TUNA",355
1981,"P","KI",NA,"YFT","YELLOWFIN TUNA",209
1989,"L","JP","CS","PBF","PACIFIC BLUEFIN TUNA",172
1989,"L","JP","CS","SWO","SWORDFISH",742
1989,"L","JP","CS","ALB","ALBACORE",4711
1989,"L","JP","CS","YFT","YELLOWFIN TUNA",7685
1989,"L","JP","CS","SKJ","SKIPJACK TUNA",42
1989,"L","JP","CS","BET","BIGEYE TUNA",6101
1989,"L","JP","CS","MLS","STRIPED MARLIN",1081
2023,"O","NR",NA,"SKJ","SKIPJACK TUNA",2
2023,"O","NR",NA,"YFT","YELLOWFIN TUNA",24
2023,"T","WF",NA,"SKJ","SKIPJACK TUNA",2
2023,"T","WF",NA,"YFT","YELLOWFIN TUNA",2
2023,"T","WF",NA,"MLS","STRIPED MARLIN",1
2018,"P","JP","DW","PBF","PACIFIC BLUEFIN TUNA",9
2018,"P","JP","DW","BET","BIGEYE TUNA",1276
2018,"P","JP","DW","ALB","ALBACORE",17756
2018,"P","JP","DW","YFT","YELLOWFIN TUNA",1577
2018,"P","JP","DW","SKJ","SKIPJACK TUNA",65740
2006,"L","US","HW","PBF","PACIFIC BLUEFIN TUNA",1
2006,"L","US","HW","BSH","BLUE SHARK",10
2006,"L","US","HW","MLS","STRIPED MARLIN",609
2006,"L","US","HW","ALB","ALBACORE",256
2006,"L","US","HW","THR","THRESHER SHARKS NEI",33
2006,"L","US","HW","YFT","YELLOWFIN TUNA",937
2006,"L","US","HW","BET","BIGEYE TUNA",4381
2006,"L","US","HW","SKJ","SKIPJACK TUNA",93
2006,"L","US","HW","MAK","MAKO SHARKS",95
2006,"L","US","HW","SWO","SWORDFISH",1149
1970,"G","JP",NA,"MLS","STRIPED MARLIN",3
1970,"G","JP",NA,"PBF","PACIFIC BLUEFIN TUNA",62
1970,"G","JP",NA,"YFT","YELLOWFIN TUNA",9
1970,"G","JP",NA,"SKJ","SKIPJACK TUNA",25
1983,"P","FJ",NA,"YFT","YELLOWFIN TUNA",490
1983,"P","FJ",NA,"SKJ","SKIPJACK TUNA",3248
1987,"T","US","GU","SKJ","SKIPJACK TUNA",53
1987,"T","US","GU","YFT","YELLOWFIN TUNA",12
1977,"O","TW",NA,"YFT","YELLOWFIN TUNA",428
1977,"O","TW",NA,"BET","BIGEYE TUNA",68
1977,"O","TW",NA,"SKJ","SKIPJACK TUNA",945
1984,"S","NZ",NA,"BET","BIGEYE TUNA",62
1984,"S","NZ",NA,"YFT","YELLOWFIN TUNA",248
1984,"S","NZ",NA,"SKJ","SKIPJACK TUNA",3920
1993,"L","AU","AU","SKJ","SKIPJACK TUNA",5
1993,"L","AU","AU","ALB","ALBACORE",186
1993,"L","AU","AU","YFT","YELLOWFIN TUNA",781
1993,"L","AU","AU","SWO","SWORDFISH",33
1993,"L","AU","AU","BET","BIGEYE TUNA",25
1993,"L","AU","AU","BSH","BLUE SHARK",26
1993,"L","AU","AU","MLS","STRIPED MARLIN",27
1999,"R","PH",NA,"BET","BIGEYE TUNA",146
1999,"R","PH",NA,"SKJ","SKIPJACK TUNA",11012
1999,"R","PH",NA,"YFT","YELLOWFIN TUNA",2184
1964,"L","US","HW","YFT","YELLOWFIN TUNA",133
1964,"L","US","HW","BET","BIGEYE TUNA",379
1964,"L","US","HW","ALB","ALBACORE",4
2014,"S","PH","PH","YFT","YELLOWFIN TUNA",20046
2014,"S","PH","PH","BET","BIGEYE TUNA",1956
2014,"S","PH","PH","SKJ","SKIPJACK TUNA",56151
1988,"P","US","HW","SKJ","SKIPJACK TUNA",1723
1988,"P","US","HW","YFT","YELLOWFIN TUNA",76
1984,"L","TO",NA,"ALB","ALBACORE",135
1984,"L","TO",NA,"MLS","STRIPED MARLIN",10
1984,"L","TO",NA,"SWO","SWORDFISH",6
1984,"L","TO",NA,"BET","BIGEYE TUNA",28
1984,"L","TO",NA,"YFT","YELLOWFIN TUNA",55
2014,"H","US","HW","ALB","ALBACORE",49
2014,"H","US","HW","BET","BIGEYE TUNA",206
2014,"H","US","HW","SKJ","SKIPJACK TUNA",8
2014,"H","US","HW","YFT","YELLOWFIN TUNA",385
2014,"H","US","HW","SWO","SWORDFISH",7
1994,"S","KI",NA,"SKJ","SKIPJACK TUNA",848
1994,"S","KI",NA,"YFT","YELLOWFIN TUNA",214
1994,"S","KI",NA,"BET","BIGEYE TUNA",62
1960,"K","PH",NA,"YFT","YELLOWFIN TUNA",8566
1960,"K","PH",NA,"SKJ","SKIPJACK TUNA",2366
2007,"S","KR",NA,"YFT","YELLOWFIN TUNA",46509
2007,"S","KR",NA,"SKJ","SKIPJACK TUNA",205564
2007,"S","KR",NA,"BET","BIGEYE TUNA",7207
1974,"P","PG",NA,"SKJ","SKIPJACK TUNA",40214
1974,"P","PG",NA,"YFT","YELLOWFIN TUNA",1416
2005,"T","CK",NA,"ALB","ALBACORE",89
1980,"S","JP","DW","ALB","ALBACORE",307
1980,"S","JP","DW","SKJ","SKIPJACK TUNA",43585
1980,"S","JP","DW","YFT","YELLOWFIN TUNA",22946
1980,"S","JP","DW","BET","BIGEYE TUNA",2929
1980,"S","JP","DW","PBF","PACIFIC BLUEFIN TUNA",11327
1978,"T","NZ",NA,"ALB","ALBACORE",1686
2008,"L","PH",NA,"BET","BIGEYE TUNA",59
2008,"L","PH",NA,"YFT","YELLOWFIN TUNA",484
2008,"L","PH",NA,"SWO","SWORDFISH",26
2008,"L","PH",NA,"MLS","STRIPED MARLIN",10
1990,"K","PH",NA,"YFT","YELLOWFIN TUNA",36049
1990,"K","PH",NA,"BET","BIGEYE TUNA",3962
1990,"K","PH",NA,"SKJ","SKIPJACK TUNA",9444
1998,"S","JP","DW","BET","BIGEYE TUNA",12789
1998,"S","JP","DW","SKJ","SKIPJACK TUNA",210685
1998,"S","JP","DW","PBF","PACIFIC BLUEFIN TUNA",2715
1998,"S","JP","DW","YFT","YELLOWFIN TUNA",47256
1998,"S","JP","DW","ALB","ALBACORE",1496
2004,"O","KI",NA,"YFT","YELLOWFIN TUNA",1120
2004,"O","KI",NA,"SKJ","SKIPJACK TUNA",940
1970,"S","PH","PH","SKJ","SKIPJACK TUNA",2975
1970,"S","PH","PH","BET","BIGEYE TUNA",495
1970,"S","PH","PH","YFT","YELLOWFIN TUNA",4093
1980,"T","NZ",NA,"ALB","ALBACORE",1468
1960,"P","JP","DW","ALB","ALBACORE",25156
1960,"P","JP","DW","SKJ","SKIPJACK TUNA",70428
1960,"P","JP","DW","YFT","YELLOWFIN TUNA",1872
1960,"P","JP","DW","BET","BIGEYE TUNA",1500
1984,"L","PH",NA,"SWO","SWORDFISH",65
1984,"L","PH",NA,"SKJ","SKIPJACK TUNA",527
1984,"L","PH",NA,"BET","BIGEYE TUNA",110
1984,"L","PH",NA,"YFT","YELLOWFIN TUNA",1174
1984,"L","PH",NA,"MLS","STRIPED MARLIN",23
1988,"L","ID",NA,"YFT","YELLOWFIN TUNA",8336
1988,"L","ID",NA,"MLS","STRIPED MARLIN",178
1988,"L","ID",NA,"BET","BIGEYE TUNA",1874
1988,"L","ID",NA,"SWO","SWORDFISH",489
1998,"R","PH",NA,"YFT","YELLOWFIN TUNA",3665
1998,"R","PH",NA,"SKJ","SKIPJACK TUNA",9101
1998,"R","PH",NA,"BET","BIGEYE TUNA",359
2001,"S","FM",NA,"BET","BIGEYE TUNA",1174
2001,"S","FM",NA,"YFT","YELLOWFIN TUNA",5512
2001,"S","FM",NA,"SKJ","SKIPJACK TUNA",9968
1998,"L","US","AS","ALB","ALBACORE",446
1998,"L","US","AS","SWO","SWORDFISH",2
1998,"L","US","AS","SKJ","SKIPJACK TUNA",10
1998,"L","US","AS","MLS","STRIPED MARLIN",1
1998,"L","US","AS","YFT","YELLOWFIN TUNA",42
1998,"L","US","AS","BET","BIGEYE TUNA",10
1967,"T","JP",NA,"PBF","PACIFIC BLUEFIN TUNA",3273
2010,"L","FJ",NA,"YFT","YELLOWFIN TUNA",2602
2010,"L","FJ",NA,"BET","BIGEYE TUNA",539
2010,"L","FJ",NA,"ALB","ALBACORE",9252
2010,"L","FJ",NA,"MLS","STRIPED MARLIN",40
2010,"L","FJ",NA,"SKJ","SKIPJACK TUNA",152
2010,"L","FJ",NA,"SWO","SWORDFISH",90
2021,"T","WF",NA,"SKJ","SKIPJACK TUNA",7
2021,"T","WF",NA,"MLS","STRIPED MARLIN",1
2021,"T","WF",NA,"YFT","YELLOWFIN TUNA",6
2011,"S","NZ",NA,"SKJ","SKIPJACK TUNA",19138
2011,"S","NZ",NA,"BET","BIGEYE TUNA",428
2011,"S","NZ",NA,"YFT","YELLOWFIN TUNA",2351
1990,"S","TW",NA,"BET","BIGEYE TUNA",11490
1990,"S","TW",NA,"SKJ","SKIPJACK TUNA",73863
1990,"S","TW",NA,"YFT","YELLOWFIN TUNA",42648
2006,"H","PH",NA,"YFT","YELLOWFIN TUNA",14498
2006,"H","PH",NA,"BET","BIGEYE TUNA",555
2006,"H","PH",NA,"SWO","SWORDFISH",48
1965,"S","JP","DW","PBF","PACIFIC BLUEFIN TUNA",11496
1979,"S","JP","CS","BET","BIGEYE TUNA",47
1979,"S","JP","CS","SKJ","SKIPJACK TUNA",203
1979,"S","JP","CS","YFT","YELLOWFIN TUNA",684
1979,"S","JP","CS","ALB","ALBACORE",3
2019,"O","PH",NA,"BET","BIGEYE TUNA",57
2019,"O","PH",NA,"SKJ","SKIPJACK TUNA",4230
2019,"O","PH",NA,"YFT","YELLOWFIN TUNA",2164
2019,"O","PH",NA,"ALB","ALBACORE",27
1999,"L","FJ",NA,"MLS","STRIPED MARLIN",218
1999,"L","FJ",NA,"BET","BIGEYE TUNA",462
1999,"L","FJ",NA,"YFT","YELLOWFIN TUNA",725
1999,"L","FJ",NA,"SKJ","SKIPJACK TUNA",7
1999,"L","FJ",NA,"SWO","SWORDFISH",104
1999,"L","FJ",NA,"ALB","ALBACORE",2279
1992,"P","KI",NA,"SKJ","SKIPJACK TUNA",248
1992,"P","KI",NA,"YFT","YELLOWFIN TUNA",303
2012,"T","NZ",NA,"PBF","PACIFIC BLUEFIN TUNA",4
2012,"T","NZ",NA,"SKJ","SKIPJACK TUNA",13
2012,"T","NZ",NA,"ALB","ALBACORE",2727
1997,"P","JP","DW","SKJ","SKIPJACK TUNA",122499
1997,"P","JP","DW","YFT","YELLOWFIN TUNA",3727
1997,"P","JP","DW","BET","BIGEYE TUNA",2584
1997,"P","JP","DW","PBF","PACIFIC BLUEFIN TUNA",8
1997,"P","JP","DW","ALB","ALBACORE",32045
2003,"T","JP",NA,"MLS","STRIPED MARLIN",16
2003,"T","JP",NA,"SKJ","SKIPJACK TUNA",9386
2003,"T","JP",NA,"ALB","ALBACORE",922
2003,"T","JP",NA,"BET","BIGEYE TUNA",105
2003,"T","JP",NA,"PBF","PACIFIC BLUEFIN TUNA",1839
2003,"T","JP",NA,"YFT","YELLOWFIN TUNA",2683
2003,"T","JP",NA,"SWO","SWORDFISH",18
2018,"T","US","MP","YFT","YELLOWFIN TUNA",5
2018,"T","US","MP","SKJ","SKIPJACK TUNA",170
1951,"H","PH",NA,"YFT","YELLOWFIN TUNA",1268
1951,"H","PH",NA,"SWO","SWORDFISH",20
1994,"L","NC",NA,"MLS","STRIPED MARLIN",193
1994,"L","NC",NA,"BET","BIGEYE TUNA",78
1994,"L","NC",NA,"YFT","YELLOWFIN TUNA",437
1994,"L","NC",NA,"ALB","ALBACORE",840
1994,"L","NC",NA,"SWO","SWORDFISH",8
1992,"O","KI",NA,"YFT","YELLOWFIN TUNA",1812
1964,"S","JP","CS","BET","BIGEYE TUNA",231
1964,"S","JP","CS","YFT","YELLOWFIN TUNA",3647
1964,"S","JP","CS","SKJ","SKIPJACK TUNA",25006
1964,"S","JP","CS","ALB","ALBACORE",128
2021,"P","NZ",NA,"ALB","ALBACORE",1
2001,"O","NZ",NA,"ALB","ALBACORE",2
2001,"O","NZ",NA,"YFT","YELLOWFIN TUNA",8
2001,"O","NZ",NA,"SKJ","SKIPJACK TUNA",39
1997,"N","JP",NA,"YFT","YELLOWFIN TUNA",2
1997,"N","JP",NA,"PBF","PACIFIC BLUEFIN TUNA",4
1997,"N","JP",NA,"SKJ","SKIPJACK TUNA",1
2013,"T","JP",NA,"BET","BIGEYE TUNA",116
2013,"T","JP",NA,"PBF","PACIFIC BLUEFIN TUNA",904
2013,"T","JP",NA,"YFT","YELLOWFIN TUNA",1817
2013,"T","JP",NA,"ALB","ALBACORE",302
2013,"T","JP",NA,"SKJ","SKIPJACK TUNA",2514
2000,"S","KI",NA,"SKJ","SKIPJACK TUNA",3435
2000,"S","KI",NA,"YFT","YELLOWFIN TUNA",1347
2000,"S","KI",NA,"BET","BIGEYE TUNA",191
2019,"S","ID","ID","YFT","YELLOWFIN TUNA",25043
2019,"S","ID","ID","BET","BIGEYE TUNA",1391
2019,"S","ID","ID","SKJ","SKIPJACK TUNA",112693
1982,"S","PH","DW","YFT","YELLOWFIN TUNA",504
1982,"S","PH","DW","SKJ","SKIPJACK TUNA",602
1982,"S","PH","DW","BET","BIGEYE TUNA",135
2022,"S","NR",NA,"MLS","STRIPED MARLIN",1.86
2022,"S","NR",NA,"SKJ","SKIPJACK TUNA",86070.007
2022,"S","NR",NA,"BET","BIGEYE TUNA",4629.177
2022,"S","NR",NA,"YFT","YELLOWFIN TUNA",17046.198
2014,"L","JP","CS","YFT","YELLOWFIN TUNA",2841
2014,"L","JP","CS","PBF","PACIFIC BLUEFIN TUNA",672
2014,"L","JP","CS","ALB","ALBACORE",15703
2014,"L","JP","CS","SWO","SWORDFISH",1101
2014,"L","JP","CS","BSH","BLUE SHARK",851
2014,"L","JP","CS","MAK","MAKO SHARKS",4
2014,"L","JP","CS","BET","BIGEYE TUNA",8353
2014,"L","JP","CS","SKJ","SKIPJACK TUNA",4
2014,"L","JP","CS","MLS","STRIPED MARLIN",855
2014,"L","JP","CS","THR","THRESHER SHARKS NEI",2
1994,"O","AU",NA,"ALB","ALBACORE",20
2008,"S","CN",NA,"YFT","YELLOWFIN TUNA",15990
2008,"S","CN",NA,"SKJ","SKIPJACK TUNA",36782
2008,"S","CN",NA,"BET","BIGEYE TUNA",2782
2009,"S","PH","PH","SKJ","SKIPJACK TUNA",112779
2009,"S","PH","PH","BET","BIGEYE TUNA",4289
2009,"S","PH","PH","YFT","YELLOWFIN TUNA",30713
1971,"P","US","HW","YFT","YELLOWFIN TUNA",22
1986,"L","JP","CS","YFT","YELLOWFIN TUNA",6199
1986,"L","JP","CS","MLS","STRIPED MARLIN",901
1986,"L","JP","CS","BET","BIGEYE TUNA",4475
1986,"L","JP","CS","PBF","PACIFIC BLUEFIN TUNA",72
1986,"L","JP","CS","ALB","ALBACORE",4712
1986,"L","JP","CS","SWO","SWORDFISH",960
1986,"L","JP","CS","SKJ","SKIPJACK TUNA",36
2018,"H","PH",NA,"SKJ","SKIPJACK TUNA",2785
2018,"H","PH",NA,"ALB","ALBACORE",71
2018,"H","PH",NA,"BET","BIGEYE TUNA",468
2018,"H","PH",NA,"YFT","YELLOWFIN TUNA",20763
2018,"H","PH",NA,"SWO","SWORDFISH",16
2016,"R","TW",NA,"SKJ","SKIPJACK TUNA",4510
2021,"S","TW",NA,"BET","BIGEYE TUNA",8460.264
2021,"S","TW",NA,"YFT","YELLOWFIN TUNA",46268.105
2021,"S","TW",NA,"SKJ","SKIPJACK TUNA",160951.2
1998,"L","JP","CS","SWO","SWORDFISH",1186
1998,"L","JP","CS","YFT","YELLOWFIN TUNA",5888
1998,"L","JP","CS","SKJ","SKIPJACK TUNA",67
1998,"L","JP","CS","PBF","PACIFIC BLUEFIN TUNA",1086
1998,"L","JP","CS","MLS","STRIPED MARLIN",1975
1998,"L","JP","CS","BET","BIGEYE TUNA",4846
1998,"L","JP","CS","ALB","ALBACORE",23403
2023,"S","ID","ID","SKJ","SKIPJACK TUNA",106571
2023,"S","ID","ID","BET","BIGEYE TUNA",1929
2023,"S","ID","ID","MLS","STRIPED MARLIN",1
2023,"S","ID","ID","YFT","YELLOWFIN TUNA",29508
2023,"S","ID","ID","SWO","SWORDFISH",139
1986,"O","KI",NA,"YFT","YELLOWFIN TUNA",1812
